,time_step,lai_factor
87,2023010415,0.34889109609936825
88,2023010416,0.34889109609936825
89,2023010417,0.34889109609936825
90,2023010418,0.34889109609936825
91,2023010419,0.34889109609936825
92,2023010420,0.34889109609936825
93,2023010421,0.34889109609936825
94,2023010422,0.34889109609936825
95,2023010423,0.34889109609936825
96,2023010500,0.34889109609936825
97,2023010501,0.34889109609936825
98,2023010502,0.34889109609936825
99,2023010503,0.34889109609936825
100,2023010504,0.34889109609936825
101,2023010505,0.34889109609936825
102,2023010506,0.34889109609936825
103,2023010507,0.34889109609936825
104,2023010508,0.34889109609936825
105,2023010509,0.34889109609936825
106,2023010510,0.34889109609936825
107,2023010511,0.34889109609936825
108,2023010512,0.34889109609936825
109,2023010513,0.34889109609936825
110,2023010514,0.34889109609936825
111,2023010515,0.34889109609936825
112,2023010516,0.34889109609936825
113,2023010517,0.34889109609936825
114,2023010518,0.34889109609936825
115,2023010519,0.34889109609936825
116,2023010520,0.34889109609936825
117,2023010521,0.34889109609936825
118,2023010522,0.34889109609936825
119,2023010523,0.34889109609936825
120,2023010600,0.34889109609936825
121,2023010601,0.34889109609936825
122,2023010602,0.34889109609936825
123,2023010603,0.34889109609936825
124,2023010604,0.34889109609936825
125,2023010605,0.34889109609936825
126,2023010606,0.34889109609936825
127,2023010607,0.34889109609936825
128,2023010608,0.34889109609936825
129,2023010609,0.34889109609936825
130,2023010610,0.34889109609936825
131,2023010611,0.34889109609936825
132,2023010612,0.34889109609936825
133,2023010613,0.34889109609936825
134,2023010614,0.34889109609936825
135,2023010615,0.34889109609936825
136,2023010616,0.34889109609936825
137,2023010617,0.34889109609936825
138,2023010618,0.34889109609936825
139,2023010619,0.34889109609936825
140,2023010620,0.34889109609936825
141,2023010621,0.34889109609936825
142,2023010622,0.34889109609936825
143,2023010623,0.34889109609936825
144,2023010700,0.34889109609936825
145,2023010701,0.34889109609936825
146,2023010702,0.34889109609936825
147,2023010703,0.34889109609936825
148,2023010704,0.34889109609936825
149,2023010705,0.34889109609936825
150,2023010706,0.34889109609936825
151,2023010707,0.34889109609936825
152,2023010708,0.34889109609936825
153,2023010709,0.34889109609936825
154,2023010710,0.34889109609936825
155,2023010711,0.34889109609936825
156,2023010712,0.34889109609936825
157,2023010713,0.34889109609936825
158,2023010714,0.34889109609936825
159,2023010715,0.34889109609936825
160,2023010716,0.34889109609936825
161,2023010717,0.34889109609936825
162,2023010718,0.34889109609936825
163,2023010719,0.34889109609936825
164,2023010720,0.34889109609936825
165,2023010721,0.34889109609936825
166,2023010722,0.34889109609936825
167,2023010723,0.34889109609936825
168,2023010800,0.34889109609936825
169,2023010801,0.34889109609936825
170,2023010802,0.34889109609936825
171,2023010803,0.34889109609936825
172,2023010804,0.34889109609936825
173,2023010805,0.34889109609936825
174,2023010806,0.34889109609936825
175,2023010807,0.34889109609936825
176,2023010808,0.34889109609936825
177,2023010809,0.34889109609936825
178,2023010810,0.34889109609936825
179,2023010811,0.34889109609936825
180,2023010812,0.34889109609936825
181,2023010813,0.34889109609936825
182,2023010814,0.34889109609936825
183,2023010815,0.34889109609936825
184,2023010816,0.34889109609936825
185,2023010817,0.34889109609936825
186,2023010818,0.34889109609936825
187,2023010819,0.34889109609936825
188,2023010820,0.34889109609936825
189,2023010821,0.34889109609936825
190,2023010822,0.34889109609936825
191,2023010823,0.34889109609936825
192,2023010900,0.45287920371985385
193,2023010901,0.45287920371985385
194,2023010902,0.45287920371985385
195,2023010903,0.45287920371985385
196,2023010904,0.45287920371985385
197,2023010905,0.45287920371985385
198,2023010906,0.45287920371985385
199,2023010907,0.45287920371985385
200,2023010908,0.45287920371985385
201,2023010909,0.45287920371985385
202,2023010910,0.45287920371985385
203,2023010911,0.45287920371985385
204,2023010912,0.45287920371985385
205,2023010913,0.45287920371985385
206,2023010914,0.45287920371985385
207,2023010915,0.45287920371985385
208,2023010916,0.45287920371985385
209,2023010917,0.45287920371985385
210,2023010918,0.45287920371985385
211,2023010919,0.45287920371985385
212,2023010920,0.45287920371985385
213,2023010921,0.45287920371985385
214,2023010922,0.45287920371985385
215,2023010923,0.45287920371985385
216,2023011000,0.45287920371985385
217,2023011001,0.45287920371985385
218,2023011002,0.45287920371985385
219,2023011003,0.45287920371985385
220,2023011004,0.45287920371985385
221,2023011005,0.45287920371985385
222,2023011006,0.45287920371985385
223,2023011007,0.45287920371985385
224,2023011008,0.45287920371985385
225,2023011009,0.45287920371985385
226,2023011010,0.45287920371985385
227,2023011011,0.45287920371985385
228,2023011012,0.45287920371985385
229,2023011013,0.45287920371985385
230,2023011014,0.45287920371985385
231,2023011015,0.45287920371985385
232,2023011016,0.45287920371985385
233,2023011017,0.45287920371985385
234,2023011018,0.45287920371985385
235,2023011019,0.45287920371985385
236,2023011020,0.45287920371985385
237,2023011021,0.45287920371985385
238,2023011022,0.45287920371985385
239,2023011023,0.45287920371985385
240,2023011100,0.45287920371985385
241,2023011101,0.45287920371985385
242,2023011102,0.45287920371985385
243,2023011103,0.45287920371985385
244,2023011104,0.45287920371985385
245,2023011105,0.45287920371985385
246,2023011106,0.45287920371985385
247,2023011107,0.45287920371985385
248,2023011108,0.45287920371985385
249,2023011109,0.45287920371985385
250,2023011110,0.45287920371985385
251,2023011111,0.45287920371985385
252,2023011112,0.45287920371985385
253,2023011113,0.45287920371985385
254,2023011114,0.45287920371985385
255,2023011115,0.45287920371985385
256,2023011116,0.45287920371985385
257,2023011117,0.45287920371985385
258,2023011118,0.45287920371985385
259,2023011119,0.45287920371985385
260,2023011120,0.45287920371985385
261,2023011121,0.45287920371985385
262,2023011122,0.45287920371985385
263,2023011123,0.45287920371985385
264,2023011200,0.45287920371985385
265,2023011201,0.45287920371985385
266,2023011202,0.45287920371985385
267,2023011203,0.45287920371985385
268,2023011204,0.45287920371985385
269,2023011205,0.45287920371985385
270,2023011206,0.45287920371985385
271,2023011207,0.45287920371985385
272,2023011208,0.45287920371985385
273,2023011209,0.45287920371985385
274,2023011210,0.45287920371985385
275,2023011211,0.45287920371985385
276,2023011212,0.45287920371985385
277,2023011213,0.45287920371985385
278,2023011214,0.45287920371985385
279,2023011215,0.45287920371985385
280,2023011216,0.45287920371985385
281,2023011217,0.45287920371985385
282,2023011218,0.45287920371985385
283,2023011219,0.45287920371985385
284,2023011220,0.45287920371985385
285,2023011221,0.45287920371985385
286,2023011222,0.45287920371985385
287,2023011223,0.45287920371985385
288,2023011300,0.45287920371985385
289,2023011301,0.45287920371985385
290,2023011302,0.45287920371985385
291,2023011303,0.45287920371985385
292,2023011304,0.45287920371985385
293,2023011305,0.45287920371985385
294,2023011306,0.45287920371985385
295,2023011307,0.45287920371985385
296,2023011308,0.45287920371985385
297,2023011309,0.45287920371985385
298,2023011310,0.45287920371985385
299,2023011311,0.45287920371985385
300,2023011312,0.45287920371985385
301,2023011313,0.45287920371985385
302,2023011314,0.45287920371985385
303,2023011315,0.45287920371985385
304,2023011316,0.45287920371985385
305,2023011317,0.45287920371985385
306,2023011318,0.45287920371985385
307,2023011319,0.45287920371985385
308,2023011320,0.45287920371985385
309,2023011321,0.45287920371985385
310,2023011322,0.45287920371985385
311,2023011323,0.45287920371985385
312,2023011400,0.45287920371985385
313,2023011401,0.45287920371985385
314,2023011402,0.45287920371985385
315,2023011403,0.45287920371985385
316,2023011404,0.45287920371985385
317,2023011405,0.45287920371985385
318,2023011406,0.45287920371985385
319,2023011407,0.45287920371985385
320,2023011408,0.45287920371985385
321,2023011409,0.45287920371985385
322,2023011410,0.45287920371985385
323,2023011411,0.45287920371985385
324,2023011412,0.45287920371985385
325,2023011413,0.45287920371985385
326,2023011414,0.45287920371985385
327,2023011415,0.45287920371985385
328,2023011416,0.45287920371985385
329,2023011417,0.45287920371985385
330,2023011418,0.45287920371985385
331,2023011419,0.45287920371985385
332,2023011420,0.45287920371985385
333,2023011421,0.45287920371985385
334,2023011422,0.45287920371985385
335,2023011423,0.45287920371985385
336,2023011500,0.45287920371985385
337,2023011501,0.45287920371985385
338,2023011502,0.45287920371985385
339,2023011503,0.45287920371985385
340,2023011504,0.45287920371985385
341,2023011505,0.45287920371985385
342,2023011506,0.45287920371985385
343,2023011507,0.45287920371985385
344,2023011508,0.45287920371985385
345,2023011509,0.45287920371985385
346,2023011510,0.45287920371985385
347,2023011511,0.45287920371985385
348,2023011512,0.45287920371985385
349,2023011513,0.45287920371985385
350,2023011514,0.45287920371985385
351,2023011515,0.45287920371985385
352,2023011516,0.45287920371985385
353,2023011517,0.45287920371985385
354,2023011518,0.45287920371985385
355,2023011519,0.45287920371985385
356,2023011520,0.45287920371985385
357,2023011521,0.45287920371985385
358,2023011522,0.45287920371985385
359,2023011523,0.45287920371985385
360,2023011600,0.45287920371985385
361,2023011601,0.45287920371985385
362,2023011602,0.45287920371985385
363,2023011603,0.45287920371985385
364,2023011604,0.45287920371985385
365,2023011605,0.45287920371985385
366,2023011606,0.45287920371985385
367,2023011607,0.45287920371985385
368,2023011608,0.45287920371985385
369,2023011609,0.45287920371985385
370,2023011610,0.45287920371985385
371,2023011611,0.45287920371985385
372,2023011612,0.45287920371985385
373,2023011613,0.45287920371985385
374,2023011614,0.45287920371985385
375,2023011615,0.45287920371985385
376,2023011616,0.45287920371985385
377,2023011617,0.45287920371985385
378,2023011618,0.45287920371985385
379,2023011619,0.45287920371985385
380,2023011620,0.45287920371985385
381,2023011621,0.45287920371985385
382,2023011622,0.45287920371985385
383,2023011623,0.45287920371985385
384,2023011700,0.5090401005679425
385,2023011701,0.5090401005679425
386,2023011702,0.5090401005679425
387,2023011703,0.5090401005679425
388,2023011704,0.5090401005679425
389,2023011705,0.5090401005679425
390,2023011706,0.5090401005679425
391,2023011707,0.5090401005679425
392,2023011708,0.5090401005679425
393,2023011709,0.5090401005679425
394,2023011710,0.5090401005679425
395,2023011711,0.5090401005679425
396,2023011712,0.5090401005679425
397,2023011713,0.5090401005679425
398,2023011714,0.5090401005679425
399,2023011715,0.5090401005679425
400,2023011716,0.5090401005679425
401,2023011717,0.5090401005679425
402,2023011718,0.5090401005679425
403,2023011719,0.5090401005679425
404,2023011720,0.5090401005679425
405,2023011721,0.5090401005679425
406,2023011722,0.5090401005679425
407,2023011723,0.5090401005679425
408,2023011800,0.5090401005679425
409,2023011801,0.5090401005679425
410,2023011802,0.5090401005679425
411,2023011803,0.5090401005679425
412,2023011804,0.5090401005679425
413,2023011805,0.5090401005679425
414,2023011806,0.5090401005679425
415,2023011807,0.5090401005679425
416,2023011808,0.5090401005679425
417,2023011809,0.5090401005679425
418,2023011810,0.5090401005679425
419,2023011811,0.5090401005679425
420,2023011812,0.5090401005679425
421,2023011813,0.5090401005679425
422,2023011814,0.5090401005679425
423,2023011815,0.5090401005679425
424,2023011816,0.5090401005679425
425,2023011817,0.5090401005679425
426,2023011818,0.5090401005679425
427,2023011819,0.5090401005679425
428,2023011820,0.5090401005679425
429,2023011821,0.5090401005679425
430,2023011822,0.5090401005679425
431,2023011823,0.5090401005679425
432,2023011900,0.5090401005679425
433,2023011901,0.5090401005679425
434,2023011902,0.5090401005679425
435,2023011903,0.5090401005679425
436,2023011904,0.5090401005679425
437,2023011905,0.5090401005679425
438,2023011906,0.5090401005679425
439,2023011907,0.5090401005679425
440,2023011908,0.5090401005679425
441,2023011909,0.5090401005679425
442,2023011910,0.5090401005679425
443,2023011911,0.5090401005679425
444,2023011912,0.5090401005679425
445,2023011913,0.5090401005679425
446,2023011914,0.5090401005679425
447,2023011915,0.5090401005679425
448,2023011916,0.5090401005679425
449,2023011917,0.5090401005679425
450,2023011918,0.5090401005679425
451,2023011919,0.5090401005679425
452,2023011920,0.5090401005679425
453,2023011921,0.5090401005679425
454,2023011922,0.5090401005679425
455,2023011923,0.5090401005679425
456,2023012000,0.5090401005679425
457,2023012001,0.5090401005679425
458,2023012002,0.5090401005679425
459,2023012003,0.5090401005679425
460,2023012004,0.5090401005679425
461,2023012005,0.5090401005679425
462,2023012006,0.5090401005679425
463,2023012007,0.5090401005679425
464,2023012008,0.5090401005679425
465,2023012009,0.5090401005679425
466,2023012010,0.5090401005679425
467,2023012011,0.5090401005679425
468,2023012012,0.5090401005679425
469,2023012013,0.5090401005679425
470,2023012014,0.5090401005679425
471,2023012015,0.5090401005679425
472,2023012016,0.5090401005679425
473,2023012017,0.5090401005679425
474,2023012018,0.5090401005679425
475,2023012019,0.5090401005679425
476,2023012020,0.5090401005679425
477,2023012021,0.5090401005679425
478,2023012022,0.5090401005679425
479,2023012023,0.5090401005679425
480,2023012100,0.5090401005679425
481,2023012101,0.5090401005679425
482,2023012102,0.5090401005679425
483,2023012103,0.5090401005679425
484,2023012104,0.5090401005679425
485,2023012105,0.5090401005679425
486,2023012106,0.5090401005679425
487,2023012107,0.5090401005679425
488,2023012108,0.5090401005679425
489,2023012109,0.5090401005679425
490,2023012110,0.5090401005679425
491,2023012111,0.5090401005679425
492,2023012112,0.5090401005679425
493,2023012113,0.5090401005679425
494,2023012114,0.5090401005679425
495,2023012115,0.5090401005679425
496,2023012116,0.5090401005679425
497,2023012117,0.5090401005679425
498,2023012118,0.5090401005679425
499,2023012119,0.5090401005679425
500,2023012120,0.5090401005679425
501,2023012121,0.5090401005679425
502,2023012122,0.5090401005679425
503,2023012123,0.5090401005679425
504,2023012200,0.5090401005679425
505,2023012201,0.5090401005679425
506,2023012202,0.5090401005679425
507,2023012203,0.5090401005679425
508,2023012204,0.5090401005679425
509,2023012205,0.5090401005679425
510,2023012206,0.5090401005679425
511,2023012207,0.5090401005679425
512,2023012208,0.5090401005679425
513,2023012209,0.5090401005679425
514,2023012210,0.5090401005679425
515,2023012211,0.5090401005679425
516,2023012212,0.5090401005679425
517,2023012213,0.5090401005679425
518,2023012214,0.5090401005679425
519,2023012215,0.5090401005679425
520,2023012216,0.5090401005679425
521,2023012217,0.5090401005679425
522,2023012218,0.5090401005679425
523,2023012219,0.5090401005679425
524,2023012220,0.5090401005679425
525,2023012221,0.5090401005679425
526,2023012222,0.5090401005679425
527,2023012223,0.5090401005679425
528,2023012300,0.5090401005679425
529,2023012301,0.5090401005679425
530,2023012302,0.5090401005679425
531,2023012303,0.5090401005679425
532,2023012304,0.5090401005679425
533,2023012305,0.5090401005679425
534,2023012306,0.5090401005679425
535,2023012307,0.5090401005679425
536,2023012308,0.5090401005679425
537,2023012309,0.5090401005679425
538,2023012310,0.5090401005679425
539,2023012311,0.5090401005679425
540,2023012312,0.5090401005679425
541,2023012313,0.5090401005679425
542,2023012314,0.5090401005679425
543,2023012315,0.5090401005679425
544,2023012316,0.5090401005679425
545,2023012317,0.5090401005679425
546,2023012318,0.5090401005679425
547,2023012319,0.5090401005679425
548,2023012320,0.5090401005679425
549,2023012321,0.5090401005679425
550,2023012322,0.5090401005679425
551,2023012323,0.5090401005679425
552,2023012400,0.5090401005679425
553,2023012401,0.5090401005679425
554,2023012402,0.5090401005679425
555,2023012403,0.5090401005679425
556,2023012404,0.5090401005679425
557,2023012405,0.5090401005679425
558,2023012406,0.5090401005679425
559,2023012407,0.5090401005679425
560,2023012408,0.5090401005679425
561,2023012409,0.5090401005679425
562,2023012410,0.5090401005679425
563,2023012411,0.5090401005679425
564,2023012412,0.5090401005679425
565,2023012413,0.5090401005679425
566,2023012414,0.5090401005679425
567,2023012415,0.5090401005679425
568,2023012416,0.5090401005679425
569,2023012417,0.5090401005679425
570,2023012418,0.5090401005679425
571,2023012419,0.5090401005679425
572,2023012420,0.5090401005679425
573,2023012421,0.5090401005679425
574,2023012422,0.5090401005679425
575,2023012423,0.5090401005679425
576,2023012500,0.40439237517777943
577,2023012501,0.40439237517777943
578,2023012502,0.40439237517777943
579,2023012503,0.40439237517777943
580,2023012504,0.40439237517777943
581,2023012505,0.40439237517777943
582,2023012506,0.40439237517777943
583,2023012507,0.40439237517777943
584,2023012508,0.40439237517777943
585,2023012509,0.40439237517777943
586,2023012510,0.40439237517777943
587,2023012511,0.40439237517777943
588,2023012512,0.40439237517777943
589,2023012513,0.40439237517777943
590,2023012514,0.40439237517777943
591,2023012515,0.40439237517777943
592,2023012516,0.40439237517777943
593,2023012517,0.40439237517777943
594,2023012518,0.40439237517777943
595,2023012519,0.40439237517777943
596,2023012520,0.40439237517777943
597,2023012521,0.40439237517777943
598,2023012522,0.40439237517777943
599,2023012523,0.40439237517777943
600,2023012600,0.40439237517777943
601,2023012601,0.40439237517777943
602,2023012602,0.40439237517777943
603,2023012603,0.40439237517777943
604,2023012604,0.40439237517777943
605,2023012605,0.40439237517777943
606,2023012606,0.40439237517777943
607,2023012607,0.40439237517777943
608,2023012608,0.40439237517777943
609,2023012609,0.40439237517777943
610,2023012610,0.40439237517777943
611,2023012611,0.40439237517777943
612,2023012612,0.40439237517777943
613,2023012613,0.40439237517777943
614,2023012614,0.40439237517777943
615,2023012615,0.40439237517777943
616,2023012616,0.40439237517777943
617,2023012617,0.40439237517777943
618,2023012618,0.40439237517777943
619,2023012619,0.40439237517777943
620,2023012620,0.40439237517777943
621,2023012621,0.40439237517777943
622,2023012622,0.40439237517777943
623,2023012623,0.40439237517777943
624,2023012700,0.40439237517777943
625,2023012701,0.40439237517777943
626,2023012702,0.40439237517777943
627,2023012703,0.40439237517777943
628,2023012704,0.40439237517777943
629,2023012705,0.40439237517777943
630,2023012706,0.40439237517777943
631,2023012707,0.40439237517777943
632,2023012708,0.40439237517777943
633,2023012709,0.40439237517777943
634,2023012710,0.40439237517777943
635,2023012711,0.40439237517777943
636,2023012712,0.40439237517777943
637,2023012713,0.40439237517777943
638,2023012714,0.40439237517777943
639,2023012715,0.40439237517777943
640,2023012716,0.40439237517777943
641,2023012717,0.40439237517777943
642,2023012718,0.40439237517777943
643,2023012719,0.40439237517777943
644,2023012720,0.40439237517777943
645,2023012721,0.40439237517777943
646,2023012722,0.40439237517777943
647,2023012723,0.40439237517777943
648,2023012800,0.40439237517777943
649,2023012801,0.40439237517777943
650,2023012802,0.40439237517777943
651,2023012803,0.40439237517777943
652,2023012804,0.40439237517777943
653,2023012805,0.40439237517777943
654,2023012806,0.40439237517777943
655,2023012807,0.40439237517777943
656,2023012808,0.40439237517777943
657,2023012809,0.40439237517777943
658,2023012810,0.40439237517777943
659,2023012811,0.40439237517777943
660,2023012812,0.40439237517777943
661,2023012813,0.40439237517777943
662,2023012814,0.40439237517777943
663,2023012815,0.40439237517777943
664,2023012816,0.40439237517777943
665,2023012817,0.40439237517777943
666,2023012818,0.40439237517777943
667,2023012819,0.40439237517777943
668,2023012820,0.40439237517777943
669,2023012821,0.40439237517777943
670,2023012822,0.40439237517777943
671,2023012823,0.40439237517777943
672,2023012900,0.40439237517777943
673,2023012901,0.40439237517777943
674,2023012902,0.40439237517777943
675,2023012903,0.40439237517777943
676,2023012904,0.40439237517777943
677,2023012905,0.40439237517777943
678,2023012906,0.40439237517777943
679,2023012907,0.40439237517777943
680,2023012908,0.40439237517777943
681,2023012909,0.40439237517777943
682,2023012910,0.40439237517777943
683,2023012911,0.40439237517777943
684,2023012912,0.40439237517777943
685,2023012913,0.40439237517777943
686,2023012914,0.40439237517777943
687,2023012915,0.40439237517777943
688,2023012916,0.40439237517777943
689,2023012917,0.40439237517777943
690,2023012918,0.40439237517777943
691,2023012919,0.40439237517777943
692,2023012920,0.40439237517777943
693,2023012921,0.40439237517777943
694,2023012922,0.40439237517777943
695,2023012923,0.40439237517777943
696,2023013000,0.40439237517777943
697,2023013001,0.40439237517777943
698,2023013002,0.40439237517777943
699,2023013003,0.40439237517777943
700,2023013004,0.40439237517777943
701,2023013005,0.40439237517777943
702,2023013006,0.40439237517777943
703,2023013007,0.40439237517777943
704,2023013008,0.40439237517777943
705,2023013009,0.40439237517777943
706,2023013010,0.40439237517777943
707,2023013011,0.40439237517777943
708,2023013012,0.40439237517777943
709,2023013013,0.40439237517777943
710,2023013014,0.40439237517777943
711,2023013015,0.40439237517777943
712,2023013016,0.40439237517777943
713,2023013017,0.40439237517777943
714,2023013018,0.40439237517777943
715,2023013019,0.40439237517777943
716,2023013020,0.40439237517777943
717,2023013021,0.40439237517777943
718,2023013022,0.40439237517777943
719,2023013023,0.40439237517777943
720,2023013100,0.40439237517777943
721,2023013101,0.40439237517777943
722,2023013102,0.40439237517777943
723,2023013103,0.40439237517777943
724,2023013104,0.40439237517777943
725,2023013105,0.40439237517777943
726,2023013106,0.40439237517777943
727,2023013107,0.40439237517777943
728,2023013108,0.40439237517777943
729,2023013109,0.40439237517777943
730,2023013110,0.40439237517777943
731,2023013111,0.40439237517777943
732,2023013112,0.40439237517777943
733,2023013113,0.40439237517777943
734,2023013114,0.40439237517777943
735,2023013115,0.40439237517777943
736,2023013116,0.40439237517777943
737,2023013117,0.40439237517777943
738,2023013118,0.40439237517777943
739,2023013119,0.40439237517777943
740,2023013120,0.40439237517777943
741,2023013121,0.40439237517777943
742,2023013122,0.40439237517777943
743,2023013123,0.40439237517777943
744,2023020100,0.40439237517777943
745,2023020101,0.40439237517777943
746,2023020102,0.40439237517777943
747,2023020103,0.40439237517777943
748,2023020104,0.40439237517777943
749,2023020105,0.40439237517777943
750,2023020106,0.40439237517777943
751,2023020107,0.40439237517777943
752,2023020108,0.40439237517777943
753,2023020109,0.40439237517777943
754,2023020110,0.40439237517777943
755,2023020111,0.40439237517777943
756,2023020112,0.40439237517777943
757,2023020113,0.40439237517777943
758,2023020114,0.40439237517777943
759,2023020115,0.40439237517777943
760,2023020116,0.40439237517777943
761,2023020117,0.40439237517777943
762,2023020118,0.40439237517777943
763,2023020119,0.40439237517777943
764,2023020120,0.40439237517777943
765,2023020121,0.40439237517777943
766,2023020122,0.40439237517777943
767,2023020123,0.40439237517777943
768,2023020200,0.3423604562342603
769,2023020201,0.3423604562342603
770,2023020202,0.3423604562342603
771,2023020203,0.3423604562342603
772,2023020204,0.3423604562342603
773,2023020205,0.3423604562342603
774,2023020206,0.3423604562342603
775,2023020207,0.3423604562342603
776,2023020208,0.3423604562342603
777,2023020209,0.3423604562342603
778,2023020210,0.3423604562342603
779,2023020211,0.3423604562342603
780,2023020212,0.3423604562342603
781,2023020213,0.3423604562342603
782,2023020214,0.3423604562342603
783,2023020215,0.3423604562342603
784,2023020216,0.3423604562342603
785,2023020217,0.3423604562342603
786,2023020218,0.3423604562342603
787,2023020219,0.3423604562342603
788,2023020220,0.3423604562342603
789,2023020221,0.3423604562342603
790,2023020222,0.3423604562342603
791,2023020223,0.3423604562342603
792,2023020300,0.3423604562342603
793,2023020301,0.3423604562342603
794,2023020302,0.3423604562342603
795,2023020303,0.3423604562342603
796,2023020304,0.3423604562342603
797,2023020305,0.3423604562342603
798,2023020306,0.3423604562342603
799,2023020307,0.3423604562342603
800,2023020308,0.3423604562342603
801,2023020309,0.3423604562342603
802,2023020310,0.3423604562342603
803,2023020311,0.3423604562342603
804,2023020312,0.3423604562342603
805,2023020313,0.3423604562342603
806,2023020314,0.3423604562342603
807,2023020315,0.3423604562342603
808,2023020316,0.3423604562342603
809,2023020317,0.3423604562342603
810,2023020318,0.3423604562342603
811,2023020319,0.3423604562342603
812,2023020320,0.3423604562342603
813,2023020321,0.3423604562342603
814,2023020322,0.3423604562342603
815,2023020323,0.3423604562342603
816,2023020400,0.3423604562342603
817,2023020401,0.3423604562342603
818,2023020402,0.3423604562342603
819,2023020403,0.3423604562342603
820,2023020404,0.3423604562342603
821,2023020405,0.3423604562342603
822,2023020406,0.3423604562342603
823,2023020407,0.3423604562342603
824,2023020408,0.3423604562342603
825,2023020409,0.3423604562342603
826,2023020410,0.3423604562342603
827,2023020411,0.3423604562342603
828,2023020412,0.3423604562342603
829,2023020413,0.3423604562342603
830,2023020414,0.3423604562342603
831,2023020415,0.3423604562342603
832,2023020416,0.3423604562342603
833,2023020417,0.3423604562342603
834,2023020418,0.3423604562342603
835,2023020419,0.3423604562342603
836,2023020420,0.3423604562342603
837,2023020421,0.3423604562342603
838,2023020422,0.3423604562342603
839,2023020423,0.3423604562342603
840,2023020500,0.3423604562342603
841,2023020501,0.3423604562342603
842,2023020502,0.3423604562342603
843,2023020503,0.3423604562342603
844,2023020504,0.3423604562342603
845,2023020505,0.3423604562342603
846,2023020506,0.3423604562342603
847,2023020507,0.3423604562342603
848,2023020508,0.3423604562342603
849,2023020509,0.3423604562342603
850,2023020510,0.3423604562342603
851,2023020511,0.3423604562342603
852,2023020512,0.3423604562342603
853,2023020513,0.3423604562342603
854,2023020514,0.3423604562342603
855,2023020515,0.3423604562342603
856,2023020516,0.3423604562342603
857,2023020517,0.3423604562342603
858,2023020518,0.3423604562342603
859,2023020519,0.3423604562342603
860,2023020520,0.3423604562342603
861,2023020521,0.3423604562342603
862,2023020522,0.3423604562342603
863,2023020523,0.3423604562342603
864,2023020600,0.3423604562342603
865,2023020601,0.3423604562342603
866,2023020602,0.3423604562342603
867,2023020603,0.3423604562342603
868,2023020604,0.3423604562342603
869,2023020605,0.3423604562342603
870,2023020606,0.3423604562342603
871,2023020607,0.3423604562342603
872,2023020608,0.3423604562342603
